Clock,Time of arrival (secs),Base Station No. 
10:34,9246.43,7
10:34,9246.89,6
10:34,9247.51,8
10:34,9248,18
10:34,9248.17,17
10:34,9250.37,18
10:34,9252.2,5
10:34,9252.23,19
10:34,9253.27,6
10:34,9253.32,1
10:34,9253.61,3
10:34,9253.61,7
10:34,9254.54,15
10:34,9258.46,12
10:34,9259.02,7
10:34,9260.44,0
10:34,9260.89,12
10:34,9262.91,8
10:34,9263.07,1
10:34,9263.53,4
10:34,9264.7,16
10:34,9265.95,4
10:34,9266.07,4
10:34,9269.31,15
10:34,9272.78,18
10:34,9273.45,6
10:34,9274.7,18
10:34,9275.03,8
10:34,9277,12
10:34,9278.94,4
10:34,9279.22,3
10:34,9279.88,15
10:34,9281.48,18
10:34,9282.44,9
10:34,9282.71,3
10:34,9284.63,3
10:34,9287.94,1
10:34,9291.94,4
10:34,9295.98,8
10:34,9296.28,10
10:34,9297.39,15
10:34,9299.43,6
10:34,9299.46,7
10:35,9300.96,3
10:35,9301.53,18
10:35,9302.21,15
10:35,9303.9,19
10:35,9304.92,8
10:35,9306.38,19
10:35,9306.89,17
10:35,9306.9,17
10:35,9307.55,8
10:35,9308.31,8
10:35,9309.35,18
10:35,9311.31,8
10:35,9313.92,0
10:35,9314.21,15
10:35,9314.51,13
10:35,9316.66,0
10:35,9317.49,6
10:35,9317.74,13
10:35,9318.62,6
10:35,9321.22,2
10:35,9321.3,6
10:35,9325.2,9
10:35,9327.18,16
10:35,9333.5,10
10:35,9334.82,13
10:35,9334.87,18
10:35,9334.97,3
10:35,9335.58,2
10:35,9338.12,16
10:35,9340.63,19
10:35,9341.93,19
10:35,9343.04,8
10:35,9345.35,11
10:35,9346.53,12
10:35,9348.6,9
10:35,9349.32,11
10:35,9349.46,7
10:35,9349.89,9
10:35,9350.46,3
10:35,9350.57,10
10:35,9350.84,10
10:35,9352.01,14
10:35,9352.35,13
10:35,9354.19,18
10:35,9354.83,14
10:35,9355.05,18
10:35,9356.66,15
10:36,9361.86,9
10:36,9362.34,2
10:36,9362.42,15
10:36,9365.22,1
10:36,9366.27,10
10:36,9366.93,17
10:36,9367.24,13
10:36,9367.64,0
10:36,9368.72,10
10:36,9370.53,6
10:36,9371.96,3
10:36,9376.13,3
10:36,9376.42,9
10:36,9376.97,16
10:36,9378.03,7
10:36,9380.9,11
10:36,9383.83,4
10:36,9383.86,8
10:36,9387.95,12
10:36,9388.77,14
10:36,9389.28,6
10:36,9389.62,7
10:36,9389.62,4
10:36,9392.6,5
10:36,9394.67,12
10:36,9396.45,12
10:36,9397.39,11
10:36,9398.4,14
10:36,9399.7,17
10:36,9401.58,4
10:36,9403,2
10:36,9404.77,1
10:36,9405.94,11
10:36,9411.24,3
10:36,9413.14,10
10:36,9414.17,2
10:36,9415.23,8
10:36,9417.84,15
10:36,9419.22,2
10:36,9419.4,14
10:36,9419.42,3
10:37,9420.33,14
10:37,9420.83,12
10:37,9422.79,17
10:37,9425.18,2
10:37,9426.04,1
10:37,9427.4,12
10:37,9429.11,9
10:37,9429.17,1
10:37,9429.52,1
10:37,9429.93,11
10:37,9431.66,17
10:37,9433.61,2
10:37,9435.94,10
10:37,9438.18,9
10:37,9440.98,19
10:37,9442.74,10
10:37,9444.61,18
10:37,9445.8,19
10:37,9447.78,12
10:37,9449.11,5
10:37,9451.91,5
10:37,9451.97,4
10:37,9456.22,1
10:37,9456.58,4
10:37,9456.94,5
10:37,9456.94,15
10:37,9464.41,16
10:37,9465.91,15
10:37,9466.47,16
10:37,9469.28,3
10:37,9469.78,12
10:37,9474.41,2
10:37,9478.53,11
10:37,9479.17,5
10:38,9481.19,10
10:38,9481.57,8
10:38,9482.14,8
10:38,9482.5,11
10:38,9483.82,14
10:38,9485.06,12
10:38,9485.19,17
10:38,9485.81,0
10:38,9485.87,10
10:38,9486.81,19
10:38,9487.91,0
10:38,9488.77,0
10:38,9489.23,11
10:38,9490.81,7
10:38,9492.33,6
10:38,9493.49,4
10:38,9496.75,19
10:38,9501.25,2
10:38,9502.16,9
10:38,9502.37,3
10:38,9503.99,19
10:38,9505.18,9
10:38,9506.52,15
10:38,9509.45,12
10:38,9509.7,12
10:38,9510.01,3
10:38,9510.87,17
10:38,9511.52,16
10:38,9514.59,9
10:38,9514.99,0
10:38,9517.02,1
10:38,9517.76,19
10:38,9520.2,10
10:38,9520.6,3
10:38,9524.79,13
10:38,9526.63,19
10:38,9527.11,6
10:38,9527.9,12
10:38,9530.47,4
10:38,9530.93,18
10:38,9532.14,7
10:38,9532.92,18
10:38,9533.52,4
10:38,9533.76,17
10:38,9537.32,13
10:38,9538.34,0
10:38,9539.12,11
10:39,9541.15,12
10:39,9542.2,17
10:39,9545.01,12
10:39,9547.12,10
10:39,9548.01,2
10:39,9549.78,0
10:39,9550.37,1
10:39,9552.14,7
10:39,9553.63,18
10:39,9553.75,19
10:39,9555.77,2
10:39,9558.57,12
10:39,9560.86,6
10:39,9561.05,16
10:39,9561.8,18
10:39,9563.1,13
10:39,9566.38,7
10:39,9570.92,3
10:39,9574.85,3
10:39,9575.21,17
10:39,9576.52,7
10:39,9576.87,1
10:39,9578.52,9
10:39,9578.82,12
10:39,9579.22,5
10:39,9579.27,11
10:39,9579.31,19
10:39,9579.94,18
10:39,9588.43,3
10:39,9588.63,17
10:39,9589.59,12
10:39,9589.72,16
10:39,9590.22,13
10:39,9595.4,13
10:39,9596.52,5
10:39,9598.03,10
10:39,9598.39,18
10:39,9598.74,3
10:40,9602.86,12
10:40,9604.39,9
10:40,9605.91,9
10:40,9608.05,8
10:40,9608.87,16
10:40,9609.65,3
10:40,9610.03,15
10:40,9611.33,6
10:40,9613.12,6
10:40,9614.35,13
10:40,9614.85,14
10:40,9615.59,5
10:40,9616.71,6
10:40,9617.79,6
10:40,9617.92,16
10:40,9619.31,15
10:40,9621.8,0
10:40,9624.53,19
10:40,9631.22,17
10:40,9633.72,18
10:40,9635.91,19
10:40,9636.66,11
10:40,9638.38,7
10:40,9638.61,11
10:40,9639.43,19
10:40,9641.39,1
10:40,9641.51,17
10:40,9642.59,8
10:40,9644.11,12
10:40,9646.47,2
10:40,9647.23,14
10:40,9648.02,10
10:40,9648.66,6
10:40,9649.2,7
10:40,9649.77,16
10:40,9650.87,4
10:40,9651.59,2
10:40,9654.62,0
10:40,9656.37,8
10:40,9656.66,12
10:40,9657.44,14
10:41,9662.74,9
10:41,9663.07,7
10:41,9663.16,1
10:41,9663.35,13
10:41,9666.76,9
10:41,9667.54,6
10:41,9667.69,12
10:41,9675.08,17
10:41,9676.32,4
10:41,9676.88,5
10:41,9678.85,1
10:41,9681.27,1
10:41,9681.46,11
10:41,9682.53,0
10:41,9683.46,6
10:41,9687.02,6
10:41,9689.68,15
10:41,9690.34,13
10:41,9690.5,13
10:41,9693.64,18
10:41,9694.96,8
10:41,9695.98,2
10:41,9696,16
10:41,9696.16,2
10:41,9696.54,9
10:41,9698.72,17
10:41,9699.2,3
10:41,9699.53,1
10:41,9699.93,18
10:41,9700.12,19
10:41,9701.15,19
10:41,9702.08,1
10:41,9703.76,14
10:41,9705.43,15
10:41,9706.42,18
10:41,9706.86,14
10:41,9706.91,1
10:41,9708.69,15
10:41,9710.79,17
10:41,9711.18,12
10:41,9711.55,8
10:41,9711.67,12
10:41,9712.54,8
10:41,9714.24,9
10:41,9715.61,3
10:41,9716.08,12
10:41,9716.29,7
10:41,9717.87,19
10:42,9720.53,1
10:42,9722.3,2
10:42,9726.95,19
10:42,9727.98,13
10:42,9728.63,12
10:42,9730.38,13
10:42,9730.55,1
10:42,9732.45,3
10:42,9732.47,7
10:42,9734.59,14
10:42,9735.49,12
10:42,9735.56,5
10:42,9735.64,10
10:42,9738.45,2
10:42,9739.09,14
10:42,9739.18,4
10:42,9740.78,6
10:42,9741.24,6
10:42,9741.65,13
10:42,9742.12,7
10:42,9742.36,16
10:42,9747.66,13
10:42,9748.09,0
10:42,9749.77,5
10:42,9749.9,11
10:42,9750.33,17
10:42,9751.8,17
10:42,9752.11,6
10:42,9753.16,12
10:42,9757.91,9
10:42,9759.42,13
10:42,9759.81,6
10:42,9760.56,3
10:42,9760.67,6
10:42,9762.08,13
10:42,9762.66,11
10:42,9764.9,12
10:42,9764.99,16
10:42,9768.38,15
10:42,9769.51,7
10:42,9769.59,4
10:42,9771.38,10
10:42,9772,11
10:42,9773.77,6
10:42,9775.04,6
10:42,9776.69,0
10:42,9776.75,18
10:42,9779.17,3
10:42,9779.39,17
10:42,9779.53,9
10:43,9781.06,8
10:43,9781.98,10
10:43,9784.03,11
10:43,9786.04,5
10:43,9787.32,17
10:43,9789.19,0
10:43,9789.68,1
10:43,9791.55,16
10:43,9794.33,7
10:43,9794.98,5
10:43,9797.2,19
10:43,9799.09,14
10:43,9799.94,12
10:43,9806.01,6
10:43,9810.13,15
10:43,9812.3,2
10:43,9812.47,0
10:43,9812.62,12
10:43,9813.13,8
10:43,9814.52,9
10:43,9815.66,14
10:43,9817.4,11
10:43,9820.27,12
10:43,9821.14,1
10:43,9823.43,3
10:43,9825.34,13
10:43,9826.72,6
10:43,9828,17
10:43,9828.13,18
10:43,9829.39,2
10:43,9830.02,5
10:43,9831.48,18
10:43,9832.46,11
10:43,9834.04,19
10:43,9834.52,18
10:43,9835.23,6
10:43,9835.27,11
10:43,9839.38,2
10:44,9841.21,2
10:44,9843.38,12
10:44,9843.97,13
10:44,9844.73,3
10:44,9844.82,18
10:44,9845.19,13
10:44,9847.25,6
10:44,9848.86,0
10:44,9849.12,0
10:44,9850.27,1
10:44,9850.47,13
10:44,9850.47,1
10:44,9850.65,19
10:44,9852.75,8
10:44,9856.02,12
10:44,9856.3,3
10:44,9856.4,10
10:44,9856.89,19
10:44,9858.35,10
10:44,9863.24,11
10:44,9867.4,8
10:44,9867.97,4
10:44,9868.18,15
10:44,9868.38,4
10:44,9869.3,18
10:44,9872.58,17
10:44,9875.89,0
10:44,9876.44,10
10:44,9877.3,13
10:44,9878.22,1
10:44,9879.12,12
10:44,9879.6,16
10:44,9880.52,13
10:44,9880.91,11
10:44,9880.92,8
10:44,9881.99,2
10:44,9884.19,12
10:44,9887.42,7
10:44,9887.52,5
10:44,9890.25,11
10:44,9891.01,16
10:44,9893.01,10
10:44,9895.67,13
10:44,9896.58,17
10:44,9896.82,10
10:44,9898.12,13
10:45,9902.26,4
10:45,9902.49,2
10:45,9902.79,2
10:45,9903.44,1
10:45,9904.68,15
10:45,9904.96,0
10:45,9905.24,2
10:45,9906.74,15
10:45,9915.48,10
10:45,9917.51,18
10:45,9919.24,17
10:45,9920.36,0
10:45,9920.36,5
10:45,9922.61,0
10:45,9924.65,0
10:45,9925.46,6
10:45,9926.7,2
10:45,9926.84,8
10:45,9928.41,6
10:45,9931.11,19
10:45,9932.29,5
10:45,9932.45,5
10:45,9932.65,16
10:45,9933.23,6
10:45,9933.93,13
10:45,9935.39,12
10:45,9938.54,17
10:45,9941.44,5
10:45,9943.35,14
10:45,9947.06,2
10:45,9947.84,19
10:45,9949.22,7
10:45,9949.44,15
10:45,9949.64,8
10:45,9951.24,0
10:45,9952.33,12
10:45,9953.21,9
10:45,9954.89,5
10:45,9955.89,9
10:45,9959.54,19
10:45,9959.55,8
10:46,9960.14,13
10:46,9961.67,15
10:46,9962.04,7
10:46,9962.83,7
10:46,9963.89,14
10:46,9964.46,1
10:46,9964.71,18
10:46,9964.94,10
10:46,9966.48,8
10:46,9967.68,10
10:46,9970,12
10:46,9971.03,3
10:46,9972.8,1
10:46,9974.68,4
10:46,9976.69,19
10:46,9978.23,16
10:46,9978.23,13
10:46,9984.84,13
10:46,9987.36,13
10:46,9991.46,16
10:46,9993.51,4
10:46,9993.9,0
10:46,9997.15,5
10:46,9997.19,17
10:46,9999.49,10
10:46,10000.79,4
10:46,10001.81,11
10:46,10004.16,3
10:46,10005.63,19
10:46,10007.64,0
10:46,10007.73,9
10:46,10007.8,8
10:46,10008.44,16
10:46,10009.27,7
10:46,10009.95,16
10:46,10014.79,18
10:46,10015.5,12
10:46,10017.67,10
10:46,10017.95,13
10:47,10021.75,8
10:47,10024.84,10
10:47,10026.67,7
10:47,10026.97,10
10:47,10027.33,7
10:47,10030.04,12
10:47,10030.45,5
10:47,10030.54,14
10:47,10030.94,16
10:47,10032.88,12
10:47,10033.13,15
10:47,10034.42,12
10:47,10035.51,1
10:47,10035.67,19
10:47,10036.73,9
10:47,10037.09,19
10:47,10038.8,14
10:47,10039.08,6
10:47,10039.22,16
10:47,10040.24,13
10:47,10041.45,10
10:47,10041.84,10
10:47,10042.55,11
10:47,10046.37,18
10:47,10048.13,16
10:47,10051.23,7
10:47,10052.13,1
10:47,10054.61,12
10:47,10055.07,19
10:47,10059.64,11
10:47,10064.13,19
10:47,10068.56,10
10:47,10070.92,6
10:47,10071.16,19
10:47,10072.01,16
10:47,10072.72,19
10:47,10072.75,4
10:47,10072.8,7
10:47,10072.82,8
10:47,10073.27,19
10:47,10073.77,11
10:47,10073.79,17
10:47,10076.95,6
10:48,10080.12,13
10:48,10080.34,14
10:48,10080.55,10
10:48,10081.29,5
10:48,10083.8,2
10:48,10084.9,5
10:48,10084.96,17
10:48,10085.3,6
10:48,10086.18,19
10:48,10087.55,19
10:48,10087.77,16
10:48,10090.03,19
10:48,10090.05,7
10:48,10090.75,13
10:48,10092.02,2
10:48,10096.27,2
10:48,10096.65,3
10:48,10097.23,9
10:48,10100.1,9
10:48,10101.37,2
10:48,10101.5,3
10:48,10102.41,4
10:48,10107.73,3
10:48,10110.49,12
10:48,10110.9,14
10:48,10112.42,5
10:48,10113.92,19
10:48,10117.1,19
10:48,10119.02,6
10:48,10120.71,8
10:48,10122.52,11
10:48,10122.92,1
10:48,10124.47,14
10:48,10124.65,15
10:48,10126.5,16
10:48,10126.92,7
10:48,10127.87,15
10:48,10127.93,11
10:48,10129.6,2
10:48,10132.9,10
10:48,10134.2,7
10:48,10136.11,4
10:48,10136.23,7
10:48,10136.81,15
10:48,10136.89,15
10:48,10137.1,6
10:48,10139.01,9
10:48,10139.58,16
10:49,10140.12,13
10:49,10140.54,4
10:49,10141.86,5
10:49,10143.55,9
10:49,10145.84,10
10:49,10145.94,9
10:49,10149.44,19
10:49,10150.12,8
10:49,10151.58,9
10:49,10151.89,3
10:49,10153.43,1
10:49,10156.03,12
10:49,10156.21,15
10:49,10156.61,18
10:49,10157.18,14
10:49,10157.73,2
10:49,10159.61,18
10:49,10160.14,16
10:49,10161.95,9
10:49,10162.78,18
10:49,10164.19,11
10:49,10164.79,14
10:49,10166.29,15
10:49,10168.91,12
10:49,10169.99,8
10:49,10170.65,9
10:49,10171.11,6
10:49,10174.06,9
10:49,10179.26,2
10:49,10181.16,8
10:49,10181.38,16
10:49,10181.6,3
10:49,10183.29,18
10:49,10185.5,8
10:49,10187.23,6
10:49,10188.05,14
10:49,10189.3,8
10:49,10190.96,9
10:49,10190.99,8
10:49,10192.72,8
10:49,10193.15,7
10:49,10193.36,3
10:49,10193.52,15
10:49,10193.98,3
10:49,10197.21,12
10:49,10198.45,17
10:49,10198.55,18
10:49,10199.92,11
10:50,10200.69,15
10:50,10203.65,9
10:50,10203.77,3
10:50,10207.25,17
10:50,10208.42,0
10:50,10211.44,6
10:50,10211.51,2
10:50,10212.54,13
10:50,10212.68,3
10:50,10212.84,10
10:50,10213.64,1
10:50,10216.58,1
10:50,10218.9,0
10:50,10220.27,10
10:50,10220.93,0
10:50,10221.93,1
10:50,10223.97,16
10:50,10225.55,6
10:50,10226.35,12
10:50,10227.25,10
10:50,10228.3,5
10:50,10229.51,18
10:50,10230.99,13
10:50,10232.87,10
10:50,10232.92,8
10:50,10233.79,15
10:50,10234.56,19
10:50,10236.15,2
10:50,10236.96,9
10:50,10237.14,16
10:50,10237.47,16
10:50,10239.02,0
10:50,10239.39,13
10:50,10240.35,11
10:50,10240.61,10
10:50,10241.3,8
10:50,10242.58,16
10:50,10242.64,6
10:50,10244.4,4
10:50,10244.87,11
10:50,10244.95,2
10:50,10247.19,18
10:50,10248.23,0
10:50,10249.34,5
10:50,10250.54,13
10:50,10250.8,1
10:50,10251.53,16
10:50,10252.9,16
10:50,10256.42,6
10:50,10257.19,3
10:50,10257.32,17
10:50,10257.96,19
10:50,10259.52,19
10:50,10259.81,4
10:51,10261.28,19
10:51,10262.21,19
10:51,10264.45,18
10:51,10265.94,11
10:51,10267.24,7
10:51,10268.77,5
10:51,10268.83,6
10:51,10269.4,14
10:51,10271.55,7
10:51,10272.08,13
10:51,10273.11,18
10:51,10274.63,10
10:51,10274.79,4
10:51,10275.04,3
10:51,10276.06,16
10:51,10278.29,10
10:51,10278.67,3
10:51,10278.83,10
10:51,10279.02,17
10:51,10279.77,10
10:51,10280.25,3
10:51,10280.59,16
10:51,10282.59,14
10:51,10286.19,4
10:51,10286.33,0
10:51,10287.58,7
10:51,10288.01,16
10:51,10290.26,11
10:51,10290.31,4
10:51,10290.83,10
10:51,10290.94,10
10:51,10293.54,13
10:51,10294.82,12
10:51,10298.5,6
10:51,10301.62,13
10:51,10303.81,4
10:51,10303.84,3
10:51,10304.08,17
10:51,10305.62,9
10:51,10306.85,2
10:51,10307.76,8
10:51,10310.36,4
10:51,10312.42,15
10:51,10312.95,16
10:51,10313.57,3
10:51,10314.34,5
10:51,10314.68,4
10:51,10314.72,17
10:51,10316.34,11
10:51,10316.45,16
10:51,10318.83,12
10:52,10321,9
10:52,10321.65,17
10:52,10322.27,10
10:52,10322.58,18
10:52,10323.98,5
10:52,10324.5,7
10:52,10324.96,10
10:52,10326.17,1
10:52,10327.1,6
10:52,10328.18,4
10:52,10329.04,4
10:52,10330.39,10
10:52,10331.73,13
10:52,10331.78,13
10:52,10333.63,7
10:52,10334.07,5
10:52,10334.78,6
10:52,10335.94,16
10:52,10336.36,12
10:52,10336.59,18
10:52,10336.74,18
10:52,10337.6,8
10:52,10338.33,2
10:52,10339.26,9
10:52,10340.85,13
10:52,10340.87,4
10:52,10340.92,18
10:52,10341.95,17
10:52,10342.01,18
10:52,10342.08,2
10:52,10343.67,9
10:52,10344.23,6
10:52,10344.56,17
10:52,10344.79,18
10:52,10345.05,0
10:52,10346.09,4
10:52,10346.4,15
10:52,10347.58,17
10:52,10353.09,4
10:52,10358.18,2
10:52,10358.95,2
10:52,10363.22,14
10:52,10364.72,5
10:52,10364.76,5
10:52,10365.77,14
10:52,10368.63,17
10:52,10369.05,17
10:52,10370.22,14
10:52,10371.13,9
10:52,10372.42,8
10:52,10373.02,9
10:52,10376.55,10
10:52,10378.96,7
10:53,10382.23,10
10:53,10383.66,6
10:53,10386.08,8
10:53,10386.66,15
10:53,10387.22,1
10:53,10388.89,7
10:53,10389.14,17
10:53,10389.33,14
10:53,10393.82,18
10:53,10397.25,1
10:53,10398.31,6
10:53,10401.96,9
10:53,10404.38,13
10:53,10404.82,13
10:53,10410.2,16
10:53,10410.2,6
10:53,10412.54,12
10:53,10412.86,11
10:53,10413.19,3
10:53,10413.52,2
10:53,10419.7,4
10:53,10421.4,9
10:53,10422.27,12
10:53,10422.8,1
10:53,10424.82,16
10:53,10426.06,5
10:53,10427.76,2
10:53,10429.61,14
10:53,10429.84,13
10:53,10429.96,0
10:53,10431.59,13
10:53,10433.6,9
10:53,10433.67,10
10:53,10435.14,14
10:53,10438.42,0
10:53,10439.6,19
10:54,10441.35,11
10:54,10442.97,9
10:54,10443.69,6
10:54,10445.55,10
10:54,10447.75,3
10:54,10448.09,19
10:54,10449.78,10
10:54,10450.13,0
10:54,10451.69,13
10:54,10452.36,11
10:54,10454.37,7
10:54,10454.97,12
10:54,10455.91,11
10:54,10456.21,16
10:54,10460.42,6
10:54,10461.34,6
10:54,10461.75,12
10:54,10462.63,2
10:54,10463.54,0
10:54,10465.96,7
10:54,10466.43,8
10:54,10471.38,0
10:54,10471.45,17
10:54,10472.43,0
10:54,10472.67,9
10:54,10474.55,13
10:54,10477.12,8
10:54,10482.01,8
10:54,10482.58,13
10:54,10482.91,0
10:54,10483.71,2
10:54,10483.82,15
10:54,10484.61,2
10:54,10485.53,19
10:54,10491.42,0
10:54,10493.33,19
10:54,10493.89,18
10:54,10495.48,14
10:54,10496.07,1
10:54,10499.5,18
10:54,10499.55,11
10:55,10508.43,5
10:55,10510.39,13
10:55,10513.35,3
10:55,10515.18,13
10:55,10516.93,1
10:55,10518,14
10:55,10518.32,10
10:55,10519.51,15
10:55,10519.52,0
10:55,10519.65,10
10:55,10521.01,1
10:55,10521.15,14
10:55,10521.5,17
10:55,10521.54,0
10:55,10523.66,5
10:55,10524.94,7
10:55,10525.6,9
10:55,10525.91,15
10:55,10528.18,19
10:55,10529.54,4
10:55,10532.09,8
10:55,10535.83,10
10:55,10536.04,2
10:55,10536.51,18
10:55,10538.5,2
10:55,10538.83,5
10:55,10541.33,16
10:55,10541.51,13
10:55,10542.4,7
10:55,10543.18,6
10:55,10543.54,5
10:55,10543.96,10
10:55,10544.43,4
10:55,10545.08,5
10:55,10545.63,0
10:55,10546.1,5
10:55,10549.87,13
10:55,10551.47,9
10:55,10553.07,1
10:55,10554.65,7
10:55,10556.11,18
10:55,10558.4,7
10:55,10558.95,6
10:55,10559.32,0
10:56,10560.15,7
10:56,10561.77,4
10:56,10563.14,2
10:56,10563.21,13
10:56,10563.21,9
10:56,10565,17
10:56,10567.31,10
10:56,10567.4,2
10:56,10570,4
10:56,10570.65,9
10:56,10571.29,11
10:56,10574.73,10
10:56,10575.86,15
10:56,10576.66,13
10:56,10577.81,4
10:56,10577.95,19
10:56,10579.31,12
10:56,10581.01,1
10:56,10581.16,10
10:56,10581.17,8
10:56,10581.63,12
10:56,10582.3,0
10:56,10582.97,16
10:56,10584.22,1
10:56,10587.05,16
10:56,10590.03,14
10:56,10591.63,3
10:56,10593.2,6
10:56,10593.92,16
10:56,10595.17,16
10:56,10598.77,8
10:56,10599.12,12
10:56,10599.32,18
10:56,10600.98,15
10:56,10601.03,0
10:56,10604.71,9
10:56,10605.14,4
10:56,10605.78,1
10:56,10606.54,14
10:56,10606.77,15
10:56,10609.88,2
10:56,10609.93,7
10:56,10610.13,0
10:56,10612.24,9
10:56,10617,10
10:56,10617.34,2
10:56,10617.69,15
10:56,10618.16,8
10:56,10618.99,19
10:57,10620.76,14
10:57,10621.36,6
10:57,10623.38,16
10:57,10623.64,7
10:57,10624.24,5
10:57,10625.4,19
10:57,10625.8,18
10:57,10628.39,15
10:57,10629.19,6
10:57,10629.92,18
10:57,10633.93,4
10:57,10636.86,10
10:57,10644.06,14
10:57,10648.05,14
10:57,10648.96,14
10:57,10649.34,11
10:57,10651.61,13
10:57,10654.81,10
10:57,10658.92,4
10:57,10660.83,11
10:57,10667.32,4
10:57,10667.41,9
10:57,10668.27,6
10:57,10668.59,6
10:57,10672.25,10
10:57,10673.13,17
10:57,10673.45,8
10:57,10675.55,12
10:57,10675.58,10
10:57,10675.58,7
10:57,10678.17,11
10:58,10681.83,1
10:58,10682.21,13
10:58,10682.41,15
10:58,10682.91,6
10:58,10683.46,18
10:58,10684.43,3
10:58,10686.1,9
10:58,10693.26,13
10:58,10693.38,17
10:58,10694.3,4
10:58,10695.33,0
10:58,10698.65,11
10:58,10698.88,1
10:58,10699.24,11
10:58,10700.92,6
10:58,10701.53,7
10:58,10702.22,5
10:58,10703.76,17
10:58,10704.12,18
10:58,10706.1,3
10:58,10708.72,14
10:58,10711.37,1
10:58,10712.48,9
10:58,10713.25,2
10:58,10714.49,0
10:58,10715.67,17
10:58,10716.75,8
10:58,10719.11,15
10:58,10722.1,0
10:58,10722.56,16
10:58,10723.36,1
10:58,10723.53,10
10:58,10724.7,16
10:58,10728.66,19
10:58,10728.78,18
10:58,10729.22,18
10:58,10729.91,7
10:58,10730.54,11
10:58,10732.03,17
10:58,10735.03,18
10:58,10736.02,3
10:58,10736.34,6
10:58,10739.97,13
10:59,10740.44,2
10:59,10743.94,18
10:59,10745.11,10
10:59,10746.32,3
10:59,10747.74,6
10:59,10749.05,10
10:59,10750.18,16
10:59,10750.53,16
10:59,10751.5,3
10:59,10751.96,7
10:59,10753.02,13
10:59,10754.69,5
10:59,10754.77,16
10:59,10757.29,5
10:59,10757.66,10
10:59,10759.08,4
10:59,10761.89,15
10:59,10763.17,4
10:59,10763.33,16
10:59,10766.06,17
10:59,10768.84,18
10:59,10768.91,13
10:59,10769.09,5
10:59,10770.15,14
10:59,10772.14,12
10:59,10773.28,18
10:59,10775.67,17
10:59,10776.18,19
10:59,10776.19,6
10:59,10777.01,10
10:59,10778.22,3
10:59,10779.26,5
10:59,10782.81,13
10:59,10783.55,14
10:59,10784.9,18
10:59,10787.08,3
10:59,10788.48,15
10:59,10788.52,5
10:59,10789.94,2
10:59,10790.56,0
10:59,10790.85,3
10:59,10790.96,15
10:59,10792.01,10
10:59,10793.62,0
10:59,10793.81,16
10:59,10796.54,6
10:59,10798.81,10
11:00,10800.26,17
11:00,10803.54,14
11:00,10805.03,13
11:00,10805.6,12
11:00,10805.65,8
11:00,10807.15,12
11:00,10809.76,4
11:00,10811.37,9
11:00,10813.66,2
11:00,10814.87,13
11:00,10815.85,10
11:00,10817.01,3
11:00,10820.44,13
11:00,10820.77,16
11:00,10823.29,14
11:00,10826.56,5
11:00,10826.69,6
11:00,10826.98,8
11:00,10827.22,0
11:00,10828.66,9
11:00,10830.34,16
11:00,10830.81,15
11:00,10831.29,14
11:00,10831.73,9
11:00,10833,1
11:00,10835.1,16
11:00,10835.12,11
11:00,10836.3,14
11:00,10839.52,18
11:00,10842.26,7
11:00,10842.36,11
11:00,10846.29,16
11:00,10846.59,12
11:00,10846.69,1
11:00,10847.71,11
11:00,10848,5
11:00,10848.29,16
11:00,10848.87,15
11:00,10849.74,13
11:00,10851.06,17
11:00,10851.23,5
11:00,10851.91,5
11:00,10853.11,5
11:00,10853.64,18
11:00,10853.96,8
11:00,10854.23,8
11:00,10854.45,15
11:00,10855.71,4
11:00,10856.33,4
11:00,10856.52,14
11:00,10856.56,16
11:00,10859.66,4
11:01,10862.05,18
11:01,10864.05,5
11:01,10865.92,1
11:01,10865.96,10
11:01,10867.02,11
11:01,10867.04,11
11:01,10867.09,3
11:01,10867.69,13
11:01,10869.36,18
11:01,10870.79,13
11:01,10871.44,3
11:01,10872.76,7
11:01,10874.61,4
11:01,10874.87,13
11:01,10875.18,16
11:01,10876.64,9
11:01,10881.46,6
11:01,10886.39,5
11:01,10886.54,15
11:01,10886.59,5
11:01,10888.34,2
11:01,10893.54,18
11:01,10894.98,15
11:01,10895.66,18
11:01,10899.79,4
11:01,10900.23,6
11:01,10900.34,15
11:01,10900.86,14
11:01,10900.98,1
11:01,10901.33,15
11:01,10902.64,3
11:01,10904.72,13
11:01,10905.77,3
11:01,10910.29,15
11:01,10910.98,19
11:01,10916.8,0
11:01,10919.62,8
11:01,10919.9,12
11:02,10922.99,9
11:02,10924.67,1
11:02,10925.84,19
11:02,10926.93,17
11:02,10929.1,8
11:02,10930.5,13
11:02,10932.57,1
11:02,10934.5,17
11:02,10935.17,13
11:02,10935.42,1
11:02,10935.99,14
11:02,10936.84,0
11:02,10939.84,16
11:02,10942.4,9
11:02,10947.11,13
11:02,10948.87,8
11:02,10949.08,18
11:02,10949.52,2
11:02,10949.55,14
11:02,10949.89,9
11:02,10950.4,9
11:02,10950.88,16
11:02,10951.46,7
11:02,10952.79,9
11:02,10953.44,15
11:02,10953.56,18
11:02,10953.84,4
11:02,10953.9,17
11:02,10954.25,19
11:02,10958.73,10
11:02,10959.68,8
11:02,10960.03,17
11:02,10961.69,12
11:02,10963.62,2
11:02,10966.66,17
11:02,10967.13,15
11:02,10967.61,12
11:02,10967.64,17
11:02,10968.25,18
11:02,10974.5,7
11:02,10975.88,18
